info,eval_java_class_summary_true_positives,eval_java_class_summary_false_positives,eval_java_class_summary_true_negatives,eval_java_class_summary_false_negatives,eval_java_class_summary_precision,eval_java_class_summary_recall,eval_java_class_summary_f1,eval_java_class_Ownership_true_positives,eval_java_class_Ownership_false_positives,eval_java_class_Ownership_true_negatives,eval_java_class_Ownership_false_negatives,eval_java_class_Ownership_precision,eval_java_class_Ownership_recall,eval_java_class_Ownership_f1,eval_java_class_Expand_true_positives,eval_java_class_Expand_false_positives,eval_java_class_Expand_true_negatives,eval_java_class_Expand_false_negatives,eval_java_class_Expand_precision,eval_java_class_Expand_recall,eval_java_class_Expand_f1,eval_java_class_usage_true_positives,eval_java_class_usage_false_positives,eval_java_class_usage_true_negatives,eval_java_class_usage_false_negatives,eval_java_class_usage_precision,eval_java_class_usage_recall,eval_java_class_usage_f1,eval_java_class_Pointer_true_positives,eval_java_class_Pointer_false_positives,eval_java_class_Pointer_true_negatives,eval_java_class_Pointer_false_negatives,eval_java_class_Pointer_precision,eval_java_class_Pointer_recall,eval_java_class_Pointer_f1,eval_java_class_deprecation_true_positives,eval_java_class_deprecation_false_positives,eval_java_class_deprecation_true_negatives,eval_java_class_deprecation_false_negatives,eval_java_class_deprecation_precision,eval_java_class_deprecation_recall,eval_java_class_deprecation_f1,eval_java_class_rational_true_positives,eval_java_class_rational_false_positives,eval_java_class_rational_true_negatives,eval_java_class_rational_false_negatives,eval_java_class_rational_precision,eval_java_class_rational_recall,eval_java_class_rational_f1,eval_python_class_Usage_true_positives,eval_python_class_Usage_false_positives,eval_python_class_Usage_true_negatives,eval_python_class_Usage_false_negatives,eval_python_class_Usage_precision,eval_python_class_Usage_recall,eval_python_class_Usage_f1,eval_python_class_Parameters_true_positives,eval_python_class_Parameters_false_positives,eval_python_class_Parameters_true_negatives,eval_python_class_Parameters_false_negatives,eval_python_class_Parameters_precision,eval_python_class_Parameters_recall,eval_python_class_Parameters_f1,eval_python_class_DevelopmentNotes_true_positives,eval_python_class_DevelopmentNotes_false_positives,eval_python_class_DevelopmentNotes_true_negatives,eval_python_class_DevelopmentNotes_false_negatives,eval_python_class_DevelopmentNotes_precision,eval_python_class_DevelopmentNotes_recall,eval_python_class_DevelopmentNotes_f1,eval_python_class_Expand_true_positives,eval_python_class_Expand_false_positives,eval_python_class_Expand_true_negatives,eval_python_class_Expand_false_negatives,eval_python_class_Expand_precision,eval_python_class_Expand_recall,eval_python_class_Expand_f1,eval_python_class_Summary_true_positives,eval_python_class_Summary_false_positives,eval_python_class_Summary_true_negatives,eval_python_class_Summary_false_negatives,eval_python_class_Summary_precision,eval_python_class_Summary_recall,eval_python_class_Summary_f1,eval_pharo_class_Keyimplementationpoints_true_positives,eval_pharo_class_Keyimplementationpoints_false_positives,eval_pharo_class_Keyimplementationpoints_true_negatives,eval_pharo_class_Keyimplementationpoints_false_negatives,eval_pharo_class_Keyimplementationpoints_precision,eval_pharo_class_Keyimplementationpoints_recall,eval_pharo_class_Keyimplementationpoints_f1,eval_pharo_class_Example_true_positives,eval_pharo_class_Example_false_positives,eval_pharo_class_Example_true_negatives,eval_pharo_class_Example_false_negatives,eval_pharo_class_Example_precision,eval_pharo_class_Example_recall,eval_pharo_class_Example_f1,eval_pharo_class_Responsibilities_true_positives,eval_pharo_class_Responsibilities_false_positives,eval_pharo_class_Responsibilities_true_negatives,eval_pharo_class_Responsibilities_false_negatives,eval_pharo_class_Responsibilities_precision,eval_pharo_class_Responsibilities_recall,eval_pharo_class_Responsibilities_f1,eval_pharo_class_Classreferences_true_positives,eval_pharo_class_Classreferences_false_positives,eval_pharo_class_Classreferences_true_negatives,eval_pharo_class_Classreferences_false_negatives,eval_pharo_class_Classreferences_precision,eval_pharo_class_Classreferences_recall,eval_pharo_class_Classreferences_f1,eval_pharo_class_Intent_true_positives,eval_pharo_class_Intent_false_positives,eval_pharo_class_Intent_true_negatives,eval_pharo_class_Intent_false_negatives,eval_pharo_class_Intent_precision,eval_pharo_class_Intent_recall,eval_pharo_class_Intent_f1,eval_pharo_class_Keymessages_true_positives,eval_pharo_class_Keymessages_false_positives,eval_pharo_class_Keymessages_true_negatives,eval_pharo_class_Keymessages_false_negatives,eval_pharo_class_Keymessages_precision,eval_pharo_class_Keymessages_recall,eval_pharo_class_Keymessages_f1,eval_pharo_class_Collaborators_true_positives,eval_pharo_class_Collaborators_false_positives,eval_pharo_class_Collaborators_true_negatives,eval_pharo_class_Collaborators_false_negatives,eval_pharo_class_Collaborators_precision,eval_pharo_class_Collaborators_recall,eval_pharo_class_Collaborators_f1
23296_microsoft/codebert-base_2_1_0_4e-05_no_0.0001_4e-25,1,0,833,891,1,0.0011210762331838,0.0022396416573348,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.01_4e-05_no_0.01_2e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.01_4e-05_no_0.01_3e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.01_4e-05_no_0.01_4e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.01_4e-05_no_0.001_2e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.01_4e-05_no_0.001_3e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.01_4e-05_no_0.001_4e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.01_4e-05_no_0.0001_2e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.01_4e-05_no_0.0001_3e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.01_4e-05_no_0.0001_4e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.001_4e-05_no_0.01_2e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.001_4e-05_no_0.01_3e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.001_4e-05_no_0.01_4e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.001_4e-05_no_0.001_2e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.001_4e-05_no_0.001_3e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.001_4e-05_no_0.001_4e-25,0,0,833,892,0,0,0,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.001_4e-05_no_0.0001_2e-25,1,0,833,891,1,0.0011210762331838,0.0022396416573348,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.001_4e-05_no_0.0001_3e-25,1,0,833,891,1,0.0011210762331838,0.0022396416573348,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_2_1_0.001_4e-05_no_0.0001_4e-25,1,0,833,891,1,0.0011210762331838,0.0022396416573348,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0_4e-05_no_0.01_2e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0_4e-05_no_0.01_3e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0_4e-05_no_0.01_4e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0_4e-05_no_0.001_2e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0_4e-05_no_0.001_3e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0_4e-05_no_0.001_4e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0_4e-05_no_0.0001_2e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0_4e-05_no_0.0001_3e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0_4e-05_no_0.0001_4e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0.01_4e-05_no_0.01_2e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0.01_4e-05_no_0.01_3e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0.01_4e-05_no_0.01_4e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0.01_4e-05_no_0.001_2e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0.01_4e-05_no_0.001_3e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0.01_4e-05_no_0.001_4e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0.01_4e-05_no_0.0001_2e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
23296_microsoft/codebert-base_1_1_0.01_4e-05_no_0.0001_3e-25,892,833,0,0,0.5171014492753623,1,0.6816965991593428,0,0,1680,45,0,0,0,0,0,1623,102,0,0,0,0,0,1294,431,0,0,0,0,0,1541,184,0,0,0,0,0,1710,15,0,0,0,0,0,1657,68,0,0,0,0,0,285,121,0,0,0,0,0,278,128,0,0,0,0,0,365,41,0,0,0,0,0,342,64,0,0,0,0,0,324,82,0,0,0,0,0,246,43,0,0,0,0,0,170,119,0,0,0,0,0,237,52,0,0,0,0,0,285,4,0,0,0,0,0,259,30,0,0,0,0,0,246,43,0,0,0,0,0,279,10,0,0,0
